0.0389594,0.0389657,0.0389594,0.0389594,0.0389727,0.0389806,0.0389595,0.0389598,0.0389804,0.0389597,0.0392999,0.0389847,0.0389594,0.0389673,0.103472,0.0389736,0.0389685,0.0389595,0.0389597,0.0389594,0.0389599,0.0389596,0.0389598,0.0389595
0.038965,0.0389182,0.0390141,0.0389176,0.0389252,0.0389177,0.0389176,0.0389175,0.038923,0.038919,0.0389545,0.0389176,0.0389186,0.0389175,0.0389225,0.0389176,0.0389185,0.0389176,0.0392802,0.0389176,0.104252,0.0389932,0.0389203,0.0389176
0.0386931,0.0387184,0.038791,0.0392529,0.0386935,0.038725,0.0386931,0.0386937,0.038696,0.0386947,0.0386931,0.0387265,0.038693,0.104876,0.0386933,0.0387278,0.038693,0.0386931,0.0386938,0.0430687,0.0386971,0.038693,0.0386932,0.0387076
0.0392386,0.0392604,0.0392373,0.0392362,0.0392784,0.0392362,0.0392362,0.0392362,0.0969522,0.0392362,0.0392485,0.0392362,0.0392388,0.0392368,0.0392375,0.0392446,0.0392366,0.0392824,0.0392364,0.0392363,0.0392365,0.0392363,0.039709,0.0392362
0.038861,0.0384053,0.0384712,0.0384049,0.0384051,0.0385024,0.0491451,0.0384049,0.0393493,0.0384337,0.0384049,0.0384049,0.0384101,0.0384064,0.0384052,0.104331,0.0384049,0.0384063,0.0384049,0.0384143,0.0384049,0.038405,0.0384052,0.0384087
0.0383256,0.0383383,0.0383249,0.049624,0.038325,0.038325,0.038325,0.0383254,0.0383261,0.0383252,0.0383294,0.0383249,0.0383249,0.0383255,0.0383248,0.0384299,0.0383249,0.103749,0.0383259,0.0407414,0.0383248,0.0383273,0.039251,0.0383319
0.0389148,0.0388888,0.0388859,0.0388776,0.0388784,0.0388775,0.0388808,0.0388775,0.0388825,0.0388777,0.0388899,0.0388808,0.105651,0.0388775,0.0388776,0.0388776,0.0388904,0.038878,0.0389243,0.0388775,0.0388805,0.0388983,0.0388776,0.0388777
0.0389084,0.0389131,0.0389098,0.0389078,0.038908,0.038916,0.0389115,0.0389099,0.0389096,0.0389078,0.104813,0.0389082,0.0389085,0.0389078,0.0391498,0.0389078,0.0389087,0.0389078,0.0389079,0.0389078,0.0389081,0.0389079,0.0389257,0.0389285
0.0383921,0.0383916,0.0383991,0.0383916,0.0383921,0.0517229,0.0383919,0.0383943,0.0384053,0.0383917,0.0383962,0.103257,0.0383916,0.0385961,0.038415,0.0383995,0.0383916,0.0384267,0.0383916,0.0384046,0.0383935,0.0384402,0.0383923,0.0384311
0.0388916,0.0388827,0.0390559,0.038893,0.0388828,0.0388827,0.0389151,0.0388905,0.0388827,0.0388845,0.0388828,0.0388914,0.0388916,0.0388827,0.0389079,0.0388828,0.038985,0.0388863,0.105194,0.0388827,0.0389017,0.0389833,0.0388828,0.0388829
0.0391294,0.0391294,0.0391304,0.0391293,0.0391405,0.0391307,0.039237,0.0391293,0.0391311,0.0391293,0.0391293,0.0391294,0.0391296,0.0391294,0.0391295,0.0993966,0.0391293,0.0391293,0.0391296,0.039608,0.0391293,0.0391293,0.0391294,0.0391553
0.0388949,0.0388841,0.0389133,0.0388842,0.0388866,0.0388845,0.0388845,0.0388841,0.0388894,0.0388843,0.0388976,0.0388855,0.0388847,0.0388841,0.0388842,0.0388841,0.0388858,0.0388841,0.0388895,0.0388841,0.105525,0.0389214,0.0389154,0.0388841
0.0393449,0.03933,0.0393346,0.0393253,0.039331,0.0393249,0.0915516,0.0393309,0.0397159,0.0426033,0.0393264,0.0393248,0.0393287,0.0393249,0.0393275,0.0393267,0.0393329,0.039329,0.0393249,0.0393248,0.03934,0.0393248,0.0395468,0.039325
0.0385796,0.0380016,0.0391713,0.0379977,0.0379921,0.0379943,0.0414529,0.0379921,0.0379977,0.0379927,0.0379984,0.0379921,0.0379922,0.0379922,0.0379925,0.037995,0.0380468,0.0380105,0.0379921,0.0379948,0.055851,0.0379922,0.102986,0.0379924
0.038799,0.0397473,0.0387991,0.0389667,0.0388104,0.0392212,0.0387996,0.105463,0.0387996,0.0388031,0.0388,0.0390968,0.038799,0.038799,0.038806,0.0388,0.0388755,0.038945,0.0388052,0.0388384,0.0388215,0.038804,0.0388019,0.038799
0.040656,0.0388464,0.0393277,0.0388341,0.0388341,0.0388341,0.0388353,0.0388341,0.0388906,0.0388389,0.0388476,0.0388342,0.038836,0.0388341,0.0388344,0.0388341,0.0388379,0.0388346,0.0388356,0.0388358,0.104347,0.0388436,0.0388794,0.0388341
