0.0388178,0.0388186,0.0388599,0.0388171,0.0390837,0.0388198,0.0388164,0.0388265,0.0395168,0.0388783,0.0430833,0.0392214,0.0388165,0.0388426,0.0997481,0.0388737,0.0401566,0.0390381,0.0388176,0.0388164,0.0388485,0.0388164,0.0388458,0.0388202
0.0412391,0.0386366,0.0387038,0.0386306,0.0390803,0.0386271,0.0386319,0.0386255,0.0386365,0.0386642,0.0386372,0.0386256,0.0387115,0.0386255,0.0396008,0.0386321,0.0386373,0.038638,0.040422,0.0386256,0.10459,0.0390357,0.0391174,0.0386255
0.0365413,0.0366339,0.0366844,0.078413,0.0365415,0.0368735,0.0365418,0.0365656,0.0365581,0.0365462,0.0365418,0.036575,0.0365411,0.0982763,0.0365409,0.0366086,0.036541,0.0366449,0.0365416,0.0543019,0.0365416,0.0365415,0.0365433,0.0373615
0.0404278,0.0402923,0.0402938,0.0402942,0.0403184,0.0402916,0.0403021,0.0402912,0.0689246,0.0402961,0.040301,0.0402924,0.0403954,0.0402915,0.0403357,0.0405275,0.0403036,0.0403048,0.0414022,0.040292,0.0402958,0.0403102,0.0429244,0.0402912
0.0367917,0.036705,0.0367182,0.0367052,0.0367075,0.0368498,0.0902914,0.0367041,0.037023,0.0371245,0.0367038,0.036707,0.0367078,0.0367195,0.0367115,0.0996232,0.0367045,0.0367971,0.0367039,0.0377672,0.0367045,0.0367543,0.0367106,0.0370645
0.0364902,0.0368798,0.0363389,0.072629,0.036333,0.0363235,0.0363238,0.0363302,0.0363244,0.0363351,0.0388161,0.0363241,0.0363219,0.0365149,0.0363217,0.0458074,0.0363292,0.0978258,0.0363275,0.0478461,0.0363252,0.0364021,0.0420139,0.0365163
0.0386828,0.0386266,0.039179,0.0386255,0.0410692,0.0386257,0.0386358,0.0386254,0.0387721,0.0386255,0.0419022,0.0386417,0.104381,0.0386255,0.0386297,0.0386256,0.0386759,0.0386265,0.0392663,0.0386255,0.0386446,0.0386278,0.0386351,0.0386255
0.0388797,0.0389032,0.0396046,0.038879,0.039443,0.0389514,0.0389109,0.0388954,0.0389117,0.038879,0.0978542,0.0389081,0.0388799,0.0388789,0.044955,0.0388789,0.0391172,0.0388815,0.0389234,0.0388791,0.0388845,0.0388865,0.0389352,0.0388798
0.0384477,0.0384359,0.0387463,0.038542,0.03843,0.038921,0.0384244,0.038892,0.0384423,0.0384461,0.0412651,0.103061,0.0384236,0.0392396,0.0387023,0.0384359,0.0384236,0.0450687,0.0384236,0.038486,0.0384254,0.0384882,0.0384975,0.0393314
0.0387465,0.0387185,0.0388675,0.0387336,0.0387353,0.0387193,0.0404131,0.0387239,0.0387197,0.0387187,0.0389204,0.038724,0.0393417,0.0387185,0.0390671,0.0387187,0.0405176,0.0387396,0.104485,0.0387185,0.0387533,0.038729,0.0387519,0.0387185
0.038835,0.0388416,0.0388338,0.0388341,0.03904,0.0390855,0.0408873,0.0388303,0.0397378,0.038831,0.0388306,0.0388312,0.0388476,0.038831,0.0388369,0.102855,0.0388301,0.0388305,0.0389269,0.039277,0.0388308,0.0388411,0.0388345,0.0388407
0.0402755,0.0381528,0.038964,0.038155,0.0381717,0.0381632,0.0381656,0.0381523,0.038167,0.0381548,0.0381546,0.0381525,0.049508,0.0381523,0.0381564,0.038154,0.0381531,0.0381595,0.0396599,0.0381525,0.100396,0.0443002,0.0382267,0.0381523
0.0386438,0.0386458,0.0386424,0.0386548,0.0386555,0.0386422,0.101819,0.0439762,0.0386431,0.0395873,0.0386509,0.038642,0.0397441,0.0386422,0.0386509,0.0386554,0.0405378,0.038644,0.0386775,0.038642,0.0386444,0.0386495,0.0386669,0.0386423
0.0386123,0.0381722,0.0452308,0.0382513,0.0381744,0.0381713,0.0384345,0.038171,0.0382091,0.0381758,0.0383916,0.0381715,0.0381775,0.038172,0.038239,0.0381797,0.0383463,0.0383305,0.0381736,0.0381719,0.0581318,0.0381775,0.0935624,0.0381719
0.0380363,0.0555982,0.0380379,0.0380532,0.0380505,0.0408164,0.0381054,0.103169,0.0380366,0.0389763,0.0380608,0.0380608,0.0380364,0.038037,0.0381522,0.0380392,0.0383232,0.0380409,0.0380419,0.0381567,0.0380367,0.0380466,0.0380367,0.0380516
0.0602957,0.0379962,0.0388184,0.0379825,0.0379852,0.0379823,0.0379849,0.0379822,0.0380232,0.0381261,0.0384586,0.0379824,0.0387739,0.0379822,0.0380006,0.0379861,0.0379838,0.0380766,0.0380214,0.0379823,0.101365,0.0380388,0.0381893,0.0379825
0.0378567,0.0378276,0.0378609,0.0378287,0.0378413,0.0378274,0.0381363,0.0378415,0.0378275,0.0378277,0.0380278,0.0378273,0.0551688,0.0378273,0.0379725,0.0378711,0.0467893,0.0378289,0.102685,0.0378273,0.0379908,0.03785,0.0378291,0.0378294
0.0382354,0.0382305,0.038728,0.0382294,0.053875,0.0385114,0.102689,0.0382287,0.0384588,0.0382289,0.0384273,0.0382292,0.0382344,0.0382317,0.0383676,0.0386367,0.0382539,0.0382339,0.038369,0.0382316,0.0383603,0.0382287,0.0385522,0.0382287
0.0384771,0.0384855,0.0384771,0.0408695,0.0384771,0.0387468,0.0384772,0.104565,0.0384771,0.043962,0.0384881,0.0384781,0.0384771,0.038481,0.0385248,0.0384805,0.0385081,0.0384953,0.0401988,0.0384771,0.0384771,0.0389438,0.0384772,0.0384784
